Article Title,Source Title,"Times Cited, All Databases",Publication Year
"Estimating the Intra-taxa Diversity, Population Genetic Structure, and Evolutionary Pathways of Cryptococcus neoformans and Cryptococcus gattii",FRONTIERS IN GENETICS,26,2018
An evolutionary and functional assessment of regulatory network motifs,GENOME BIOLOGY,87,2005
"Genetic diversity, haplotype analysis, and risk factor assessment of hepatitis A virus isolates from the West Bank, Palestine during the period between 2014 and 2016",PLOS ONE,7,2020
Evolutionary relationships of anglerfishes (Lophiiformes) reconstructed using ultraconserved elements,MOLECULAR PHYLOGENETICS AND EVOLUTION,6,2022
Cross-species annotation of basic leucine zipper factor interactions: Insight into the evolution of closed interaction networks,MOLECULAR BIOLOGY AND EVOLUTION,174,2006
MKMR: a multi-kernel machine regression model to predict health outcomes using human microbiome data,BRIEFINGS IN BIOINFORMATICS,2,2023
Genome-Wide Identification and Expression Analysis of ACTIN Family Genes in the Sweet Potato and Its Two Diploid Relatives,INTERNATIONAL JOURNAL OF MOLECULAR SCIENCES,0,2023
National Rotavirus Surveillance in Argentina: High incidence of G9P[8] strains and detection of G4P[6] strains with porcine characteristics,INFECTION GENETICS AND EVOLUTION,35,2009
MOLECULAR ZOOGEOGRAPHY OF FRESH-WATER FISHES IN THE SOUTHEASTERN UNITED-STATES,GENETICS,406,1986
Partitioning and drivers of aquatic insect beta diversity in mountain streams,FRESHWATER SCIENCE,5,2021
DEEP SEQUENCING OF AMPLICONS REVEALS WIDESPREAD INTRASPECIFIC HYBRIDIZATION AND MULTIPLE ORIGINS OF POLYPLOIDY IN BIG SAGEBRUSH (ARTEMISIA TRIDENTATA; ASTERACEAE),AMERICAN JOURNAL OF BOTANY,51,2012
"Phylogeny and biogeography of the genus Hesperis (Brassicaceae, tribe Hesperideae) inferred from nuclear ribosomal DNA sequence data",PLANT SYSTEMATICS AND EVOLUTION,9,2021
Genome-Based Infection Tracking Reveals Dynamics of Clostridium difficile Transmission and Disease Recurrence,CLINICAL INFECTIOUS DISEASES,59,2016
Molecular diversity assessment of arctic and boreal Agaricus taxa,MYCOLOGIA,44,2008
"Variability of the mtDNA control region in goose Anser albifrons Scopoli, 1769",RUSSIAN JOURNAL OF GENETICS,3,2016
"Starmerella vitisf.a., sp. nov., a yeast species isolated from flowers and grapes",ANTONIE VAN LEEUWENHOEK INTERNATIONAL JOURNAL OF GENERAL AND MOLECULAR MICROBIOLOGY,8,2020
A preliminary analysis of the population genetics and molecular phylogenetics of Onchocerca volvulus (Nematoda: Filarioidea) using nuclear ribosomal second internal transcribed spacer sequences,MEMORIAS DO INSTITUTO OSWALDO CRUZ,29,2007
Introgression is widespread in the radiation of carnivorous Nepenthes pitcher plants,MOLECULAR PHYLOGENETICS AND EVOLUTION,4,2021
Effects of Preweaning Polysensorial Enrichment upon Development of the Parietal Cortical Plate of Undernourished Rats: A Stereological Study,INTERNATIONAL JOURNAL OF MORPHOLOGY,2,2014
Complete mitochondrial genome and phylogenetic analysis of the Gray?s pipefish Halicampus grayi Kaup 1856,MITOCHONDRIAL DNA PART B-RESOURCES,1,2019
"Linkage, Mobility, and Selfishness in the MazF Family of Bacterial Toxins: A Snapshot of Bacterial Evolution",GENOME BIOLOGY AND EVOLUTION,13,2013
Genetic diversity analysis of Macaca thibetana based on mitochondrial DNA control region sequences,MITOCHONDRIAL DNA,15,2008
"Mitochondrial, but not rDNA, genes fail to discriminate dinoflagellate species in the genus Ostreopsis",HARMFUL ALGAE,30,2014
Research coordination networks: a phylogeny for kingdom Fungi (Deep Hypha),MYCOLOGIA,132,2006
Phylogenetic Relationships of Turkish Indigenous Donkey Populations Determined by Mitochondrial DNA D-loop Region,ANIMALS,4,2020
Snowdrops falling slowly into place: An improved phylogeny for Galanthus (Amaryllidaceae),MOLECULAR PHYLOGENETICS AND EVOLUTION,17,2013
Secondary metabolite profiling of Pseudomonas aeruginosa isolates reveals rare genomic traits,MSYSTEMS,0,2024
Genomic comparison of serogroups O159 and O170 with other Vibrio cholerae serogroups,BMC GENOMICS,11,2019
Transmission networks of HIV-1 among men having sex with men in the Netherlands,AIDS,86,2010
"Quantitative Prediction of Interactions in Bipartite Networks Based on Traits, Abundances, and Phylogeny*",AMERICAN NATURALIST,4,2022
Evolutionary crossroads in developmental biology: the tunicates,DEVELOPMENT,153,2011
"Multilocus Sequence Analysis, a Rapid and Accurate Tool for Taxonomic Classification, Evolutionary Relationship Determination, and Population Biology Studies of the Genus Shewanella",APPLIED AND ENVIRONMENTAL MICROBIOLOGY,13,2019
Genetic Diversity Identification and Haplotype Distribution of Myostatin Gene in Goats,INDIAN JOURNAL OF ANIMAL RESEARCH,0,2023
PbGP43 Genotyping Using Paraffin-Embedded Biopsies of Human Paracoccidioidomycosis Reveals a Genetically Distinct Lineage in the Paracoccidioides brasiliensis Complex,MYCOPATHOLOGIA,8,2022
"Spotted stream frog diversification at the Australasian faunal zone interface, mainland versus island comparisons, and a test of the Philippine 'dual-umbilicus' hypothesis",JOURNAL OF BIOGEOGRAPHY,41,2014
Phylogeny and cryptic diversification in Southeast Asian flying geckos,MOLECULAR PHYLOGENETICS AND EVOLUTION,38,2012
The topology of the bacterial co-conserved protein network and its implications for predicting protein function,BMC GENOMICS,13,2008
Phylogenetic and Genomic Characterization of Whole Genome Sequences of Ocular Herpes Simplex Virus Type 1 Isolates Identifies Possible Virulence Determinants in Humans,INVESTIGATIVE OPHTHALMOLOGY & VISUAL SCIENCE,1,2023
On the Comparison of Incompatibility of Split Systems Across Different Numbers of Taxa,BULLETIN OF MATHEMATICAL BIOLOGY,0,2021
TransFind-predicting transcriptional regulators for gene sets,NUCLEIC ACIDS RESEARCH,31,2010
A road map for phylogenetic models of species trees,MOLECULAR PHYLOGENETICS AND EVOLUTION,3,2022
THE ARTICULATE BRACHIOPOD HINGE MECHANISM - MORPHOLOGICAL AND FUNCTIONAL VARIATION,PALEOBIOLOGY,29,1989
Phylogenetic studies in Indian scleractinian corals based on mitochondrial cytochrome b gene sequences,CURRENT SCIENCE,4,2011
Network structure of bat-ectoparasitic interactions in tropical dry forests at two different regions in Brazil,ACTA CHIROPTEROLOGICA,2,2022
"Bioinformatics studies on structures, functions and diversifications of rolling leaf related genes in rice (Oryza sativa L.)",PLANT GENETIC RESOURCES-CHARACTERIZATION AND UTILIZATION,2,2020
Network complexity and community composition of key bacterial functional groups promote ecosystem multifunctionality in three temperate steppes of Inner Mongolia,PLANT AND SOIL,1,2024
Co-expression clustering across flower development identifies modules for diverse floral forms in Achimenes (Gesneriaceae),PEERJ,3,2020
Invariant transformers of robinson and foulds distance matrices for convolutional neural network,JOURNAL OF BIOINFORMATICS AND COMPUTATIONAL BIOLOGY,3,2022
Host traits associated with species roles in parasite sharing networks,OIKOS,43,2019
"Origin, genomic diversity and evolution of African swine fever virus in East Asia",VIRUS EVOLUTION,2,2023
Novel B2 mitogenomes from Continental southern Patagonia's Late Holocene: New insights into the peopling of the Southern ConeNuevos mitogenomas B2 del Holoceno Tardio del sur de la Patagonia Continental: Nuevos hallazgos sobre el poblamiento del Cono Sur,AMERICAN JOURNAL OF BIOLOGICAL ANTHROPOLOGY,2,2023
"Is Santaniella a ranunculid? Reassessment of this enigmatic fossil angiosperm from the Lower Cretaceous (Aptian, Crato Konservat-Lagerstatte, Brazil) provides a new interpretation",AMERICAN JOURNAL OF BOTANY,3,2023
Scale and scope matter when explaining varying patterns of community diversity in riverine metacommunities,BASIC AND APPLIED ECOLOGY,28,2016
"Acquisition of HIV by African-Born Residents of Victoria, Australia: Insights from Molecular Epidemiology",PLOS ONE,6,2013
DNA taxonomy in morphologically plastic taxa: Algorithmic species delimitation in the Boodlea complex (Chlorophyta: Cladophorales),MOLECULAR PHYLOGENETICS AND EVOLUTION,107,2009
"First molecular description of Neorhadinorhynchus nudus (Acanthocephala: Cavisomidae) from fish in the pacific coast of Vietnam, with notes on biogeography",SYSTEMATIC PARASITOLOGY,0,2024
"Genetic diversity hotspot of the amphi-Pacific macroalga Gloiopeltis furcatasensulato (Gigartinales, Florideophyceae)",JOURNAL OF APPLIED PHYCOLOGY,10,2020
Cloning and phylogenetic analysis of the NSP1∼5 genes of giant panda rotavirus strain CH-1 isolated in China,AFRICAN JOURNAL OF MICROBIOLOGY RESEARCH,1,2011
A transcriptome-based resolution for a key taxonomic controversy in Cupressaceae,ANNALS OF BOTANY,20,2019
"Phylogenetic study of Elona quimperiana (Gastropoda, Elonidae): identification of a new haplogroup",ANIMAL BIODIVERSITY AND CONSERVATION,0,2023
Colpodean ciliate phylogeny and reference alignments for phylogenetic placements,EUROPEAN JOURNAL OF PROTISTOLOGY,4,2021
Genome-Wide Detection of Gene Extinction in Early Mammalian Evolution,GENOME BIOLOGY AND EVOLUTION,29,2011
Phylogenetic relationships of Andean-Ecuadorian populations of Anastrepha fraterculus (Wiedemann 1830) (Diptera: Tephritidae) inferred from COI and COII gene sequences,ANNALES DE LA SOCIETE ENTOMOLOGIQUE DE FRANCE,12,2010
In silico Analysis of SARS-CoV-2 ORF8-Binding Proteins Reveals the Involvement of ORF8 in Acquired-Immune and Innate-Immune Systems,FRONTIERS IN MEDICINE,7,2022
"Brain and pneumatic cavities of the braincase of the basal alligatoroid Diplocynodon tormis (Eocene, Spain)",JOURNAL OF VERTEBRATE PALEONTOLOGY,15,2019
Prevalence and genetic analysis of Enterobius vermicularis in schoolchildren in lower northern Thailand,PARASITOLOGY RESEARCH,1,2022
Characterisation of the whole genome sequence of an avian hepatitis E virus directly from clinical specimens reveals possible recombination events between European and USA strains,INFECTION GENETICS AND EVOLUTION,5,2021
Mosaic genealogy of the Mus musculus genome revealed by 21 nuclear genes from its three subspecies,GENES & GENETIC SYSTEMS,15,2008
Comparative metagenomics reveals impact of contaminants on groundwater microbiomes,FRONTIERS IN MICROBIOLOGY,66,2015
Evidence that hepatitis C virus genome partly controls infection outcome,EVOLUTIONARY APPLICATIONS,4,2014
Superior resolution characterisation of microbial diversity in anaerobic digesters using full-length 16S rRNA gene amplicon sequencing,WATER RESEARCH,40,2020
Ophiostoma quercus: An unusually diverse and globally widespread tree-infecting fungus,FUNGAL BIOLOGY,8,2018
Human frontal lobes are not relatively large,PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA,85,2013
Natural and emergent Trypanosoma cruzi I genotypes revealed by mitochondrial (Cytb) and nuclear (SSU rDNA) genetic markers,EXPERIMENTAL PARASITOLOGY,30,2012
Shellability of face posets of electrical networks and the CW poset property,ADVANCES IN APPLIED MATHEMATICS,7,2021
Phylogenetic and phylodynamic analyses of SARS-CoV-2,VIRUS RESEARCH,70,2020
Fish diversification at the pace of geomorphological changes: evolutionary history of western Iberian Leuciscinae (Teleostei: Leuciscidae) inferred from multilocus sequence data,MOLECULAR PHYLOGENETICS AND EVOLUTION,21,2019
"A 50-year-old redescription: molecular and morphometric characterization of Hepatozoon carinicauda Pessoa and Cavalheiro, 1969 in the brown-banded water snake Helicops angulatus (Linnaeus, 1758)",PARASITOLOGY,2,2022
Hierarchical classification of microorganisms based on high-dimensional phenotypic data,JOURNAL OF BIOPHOTONICS,16,2018
Mitochondrial DNA analyses reveal low genetic diversity in Culex quinquefasciatus from residential areas in Malaysia,MEDICAL AND VETERINARY ENTOMOLOGY,19,2014
Are insect pollinators more generalist than insect herbivores?,PROCEEDINGS OF THE ROYAL SOCIETY B-BIOLOGICAL SCIENCES,71,2009
ALBUMIN - VITAMIN D-BINDING PROTEIN HAPLOTYPES IN ASIAN-PACIFIC POPULATIONS,HUMAN GENETICS,9,1990
Genome-Wide Identification and Expression Analysis of SWEET Family Genes in Sweet Potato and Its Two Diploid Relatives,INTERNATIONAL JOURNAL OF MOLECULAR SCIENCES,6,2022
Strong trait correlation and phylogenetic signal in North American ground beetle (Carabidae) morphology,ECOSPHERE,4,2021
Molecular and morphological differences between two geographic populations of Salanx ariakensis (Salangidae) from Korea and Japan,ICHTHYOLOGICAL RESEARCH,14,2006
Evolution of Rh blood group genes have experienced gene conversions and positive selection,JOURNAL OF MOLECULAR EVOLUTION,39,1999
Kingdom-Wide Analysis of Fungal Protein-Coding and tRNA Genes Reveals Conserved Patterns of Adaptive Evolution,MOLECULAR BIOLOGY AND EVOLUTION,8,2022
The pattern of sedimentary bacterial communities varies with latitude within a large eutrophic lake,LIMNOLOGICA,9,2021
Deciphering the phylogeny of violets based on multiplexed genetic and metabolomic approaches,PHYTOCHEMISTRY,14,2019
Phylogenetic relationships among North Atlantic redfish (genus Sebastes) as revealed by mitochondrial DNA sequence analyses,JOURNAL OF APPLIED ICHTHYOLOGY,7,2013
"A new subspecies of Batagur affinis (Cantor, 1847), one of the world's most critically endangered chelonians (Testudines: Geoemydidae)",ZOOTAXA,23,2009
A critical analysis of the current state of virus taxonomy,FRONTIERS IN MICROBIOLOGY,1,2023
Phylogenomic analyses based on the plastid genome and concatenated nrDNA sequence data reveal cytonuclear discordance in genus Atractylodes (Asteraceae: Carduoideae),FRONTIERS IN PLANT SCIENCE,6,2022
Graphylo: A deep learning approach for predicting regulatory DNA and RNA sites from whole-genome multiple alignments,ISCIENCE,0,2024
"Codweb: Whole-genome sequencing uncovers extensive reticulations fueling adaptation among Atlantic, Arctic, and Pacific gadids",SCIENCE ADVANCES,19,2019
Studies on genetic diversity and phylogenetic relationships of limpograss (Hemarthria altissima) and related species based on combined chloroplast DNA intergenic spacer data,BIOCHEMICAL SYSTEMATICS AND ECOLOGY,3,2016
Phylogenetic classification of yeasts and related taxa within Pucciniomycotina,STUDIES IN MYCOLOGY,199,2015
Unifying host-associated diversification processes using butterfly-plant networks,NATURE COMMUNICATIONS,31,2018
Functions predict horizontal gene transfer and the emergence of antibiotic resistance,SCIENCE ADVANCES,37,2021
Evolution and networks in ancient and widespread symbioses between Mucoromycotina and liverworts,MYCORRHIZA,20,2019
Genome-wide analysis of bHLH transcription factor family reveals their involvement in biotic and abiotic stress responses in wheat (Triticum aestivum L.),3 BIOTECH,39,2019
Phylogeography of Jackson's Forest Lizard Adolfus jacksoni (Sauria: Lacertidae) Reveals Cryptic Diversity in the Highlands of East Africa,HERPETOLOGICAL MONOGRAPHS,8,2018
Closely-related taxa influence woody species discrimination via DNA barcoding: evidence from global forest dynamics plots,SCIENTIFIC REPORTS,23,2015
16S rRNA gene flow in Enterococcus spp. and SNP analysis: A reliable approach for specie level identification,BIOCHEMICAL SYSTEMATICS AND ECOLOGY,2,2022
Plant cell enlargement and the action of expansins,BIOESSAYS,109,1996
Evolutionary imprint of activation: The design principles of VSDs,JOURNAL OF GENERAL PHYSIOLOGY,60,2014
DDRprot: a database of DNA damage response-related proteins,DATABASE-THE JOURNAL OF BIOLOGICAL DATABASES AND CURATION,8,2016
TOLKIN - Tree of Life Knowledge and Information Network: Filling a Gap for Collaborative Research in Biological Systematics,PLOS ONE,3,2012
"Morphology, Ciliary Pattern and Molecular Phylogeny of Trachelophyllum brachypharynx Levander, 1894 (Litostomatea, Haptoria, Spathidiida)",ACTA PROTOZOOLOGICA,11,2015
Comparative in silico analysis ofEragrostis tef(Zucc.) Trotter with other species for elucidating presence of growth regulating factors (GRFs),GENETIC RESOURCES AND CROP EVOLUTION,3,2021
A molecular update on the origin of the carpel,CURRENT OPINION IN PLANT BIOLOGY,18,2020
DEPP: Deep Learning Enables Extending Species Trees using Single Genes,SYSTEMATIC BIOLOGY,8,2022
Genome-Wide Identification and Characterization of CDPK Family Reveal Their Involvements in Growth and Development and Abiotic Stress in Sweet Potato and Its Two Diploid Relatives,INTERNATIONAL JOURNAL OF MOLECULAR SCIENCES,11,2022
Homoplastic versus xenoplastic evolution: exploring the emergence of key intrinsic and extrinsic traits in the montane genus Soldanella (Primulaceae),PLANT JOURNAL,0,2024
Uncovering the genomic signature of ancient introgression between white oak lineages (Quercus),NEW PHYTOLOGIST,48,2020
Coherent dynamics and association networks among lake bacterioplankton taxa,ISME JOURNAL,387,2012
Kingdom-wide analysis of the evolution of the plant type III polyketide synthase superfamily,PLANT PHYSIOLOGY,16,2021
An Unusual Case of Primate Arterial Pattern in a Human Upper Limb,INTERNATIONAL JOURNAL OF MORPHOLOGY,1,2020
Gcorn Plant: A Database for Retrieving Functional and Evolutionary Traits of Plant Genes,PLANT PHYSIOLOGY,8,2019
Genome-wide identification of bZIP transcription factors and their responses to abiotic stress in celery,BIOTECHNOLOGY & BIOTECHNOLOGICAL EQUIPMENT,8,2019
CoPAP: Coevolution of Presence-Absence Patterns,NUCLEIC ACIDS RESEARCH,21,2013
Genome-Wide Identification and Expression Analysis of JAZ Family Involved in Hormone and Abiotic Stress in Sweet Potato and Its Two Diploid Relatives,INTERNATIONAL JOURNAL OF MOLECULAR SCIENCES,8,2021
Mining environmental high-throughput sequence data sets to identify divergent amplicon clusters for phylogenetic reconstruction and morphotype visualization,ENVIRONMENTAL MICROBIOLOGY REPORTS,16,2015
"The use of mitochondrial and nuclear sequences in prospecting for cryptic species in Tabascotrema verai (Digenea: Cryptogonimidae), a parasite of Petenia splendida (Cichlidae) in Middle America",PARASITOLOGY INTERNATIONAL,14,2015
Extended-spectrum β-lactamase-producing Escherichia coli in wastewaters and refugee camp in Lebanon,FUTURE MICROBIOLOGY,30,2018
Transmission of influenza reflects seasonality of wild birds across the annual cycle,ECOLOGY LETTERS,60,2016
Phylogeny determines the role of helminth parasites in intertidal food webs,JOURNAL OF ANIMAL ECOLOGY,39,2013
Delineation of two Helicobacter bilis genomospecies: implications for systematics and evolution,INTERNATIONAL JOURNAL OF SYSTEMATIC AND EVOLUTIONARY MICROBIOLOGY,5,2010
New insights on the phylogeny and genetic status of a highly vagile seabird from East Antarctica,POLAR SCIENCE,0,2023
Mitochondrial DNA and the origins of the domestic horse,PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA,305,2002
NrDNA internal transcribed spacer revealed molecular diversity in strains of red seaweed Porphyra yezoensis and genetic insights for commercial breeding,GENETIC RESOURCES AND CROP EVOLUTION,8,2010
Insights into the importance of areas of climatic stability in the evolution and maintenance of avian diversity in the Mesoamerican dry forests,BIOLOGICAL JOURNAL OF THE LINNEAN SOCIETY,12,2021
Evolution of thyroid hormone distributor proteins in fish,GENERAL AND COMPARATIVE ENDOCRINOLOGY,6,2021
Phylogenetic approaches for studying diversification,ECOLOGY LETTERS,303,2014
Sequence analysis of single-copy genes in two wild olive subspecies: nucleotide diversity and potential use for testing admixture,GENOME,19,2014
Evidence of Extensive Homologous Recombination in the Core Genome of Rickettsia,COMPARATIVE AND FUNCTIONAL GENOMICS,9,2009
Bemisia argentifolii is a race of B-tabaci (Hemiptera: Aleyrodidae):: the molecular genetic differentiation of B-tabaci populations around the world,BULLETIN OF ENTOMOLOGICAL RESEARCH,165,2005
Structure-based rebuilding of coevolutionary information reveals functional modules in rhodopsin structure,BIOCHIMICA ET BIOPHYSICA ACTA-PROTEINS AND PROTEOMICS,7,2012
"Incidence of Coffee Leaf Rust in Vietnam, Possible Original Sources and Subsequent Pathways of Migration",FRONTIERS IN PLANT SCIENCE,6,2022
Haplotype Inferring via Galled-Tree Networks Is NP-Complete,JOURNAL OF COMPUTATIONAL BIOLOGY,1,2010
"Genetic studies in the recently divergent Eligmodontia puerulus and E-moreni (Rodentia, Cricetidae, Sigmodontinae) from Puna and Monte deserts of South America",MAMMALIAN BIOLOGY,4,2017
"Genome-Wide Analysis of Basic Helix-Loop-Helix Transcription Factors to Elucidate Candidate Genes Related to Fruit Ripening and Stress in Banana (Musa acuminata L. AAA Group, cv. Cavendish)",FRONTIERS IN PLANT SCIENCE,14,2020
"HIV-1 Diversity, Transmission Dynamics and Primary Drug Resistance in Angola",PLOS ONE,16,2014
The importance of using realistic evolutionary models for retrodicting proteomes,BIOCHIMIE,15,2014
The potential of the WRKY gene family for phylogenetic reconstruction: An example from the Malvaceae,MOLECULAR PHYLOGENETICS AND EVOLUTION,15,2007
Evolutionary Analysis of HIV-1 Pol Proteins Reveals Representative Residues for Viral Subtype Differentiation,FRONTIERS IN MICROBIOLOGY,16,2017
Inferring genome-wide functional linkages in E-coli by combining improved genome context methods:: Comparison with high-throughput experimental data,GENOME RESEARCH,60,2007
Deforestation decreases spatial turnover and alters the network interactions in soil bacterial communities,SOIL BIOLOGY & BIOCHEMISTRY,72,2018
Local environmental and spatial factors are associated with multiple facets of riverine fish β-diversity across spatial scales and seasons,FRESHWATER BIOLOGY,2,2023
Mycoheterotrophy in the wood-wide web,NATURE PLANTS,0,2024
Landscape correlates of anuran functional connectivity in rice crops: a graph-theoretic approach,JOURNAL OF TROPICAL ECOLOGY,9,2019
Reconstruction of reticulate networks from gene trees,"RESEARCH IN COMPUTATIONAL MOLECULAR BIOLOGY, PROCEEDINGS",113,2005
Connectivity Patterns of the Hindlimb Musculoskeletal System in Living and Fossil Diving Birds,EVOLUTIONARY BIOLOGY,0,2022
Predicting protein interactions via parsimonious network history inference,BIOINFORMATICS,16,2013
Centrality in primate-parasite networks reveals the potential for the transmission of emerging infectious diseases to humans,PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA,95,2013
Aquatic Macrophytes and Local Factors Drive Bacterial Community Distribution and Interactions in a Riparian Zone of Lake Taihu,WATER,3,2020
Molecular characterisation and genetic affinities of Cyclophyllidean cestodes infecting wild rats in Peninsular Malaysia,TROPICAL BIOMEDICINE,0,2022
"Phylogeny, Functional Annotation, and Protein Interaction Network Analyses of the Xenopus tropicalis Basic Helix-Loop-Helix Transcription Factors",BIOMED RESEARCH INTERNATIONAL,3,2013
Uncertain links in host-parasite networks: lessons for parasite transmission in a multi-host system,PHILOSOPHICAL TRANSACTIONS OF THE ROYAL SOCIETY B-BIOLOGICAL SCIENCES,30,2017
Hepatitis C virus transmission cluster among injection drug users in Pakistan,PLOS ONE,1,2022
Evolutionary history expands the range of signaling interactions in hybrid multikinase networks,SCIENTIFIC REPORTS,2,2021
Protein-protein binding selectivity and network topology constrain global and local properties of interface binding networks,SCIENTIFIC REPORTS,12,2017
Parkinson's disease: Acquired frailty of archaic neural networks?,JOURNAL OF THE NEUROLOGICAL SCIENCES,17,2012
The society of genes: networks of functional links between genes from comparative genomics,GENOME BIOLOGY,9,2002
Inference of Transcriptional Networks in Arabidopsis through Conserved Noncoding Sequence Analysis,PLANT CELL,44,2014
Identifying HIV-1 Transmission Clusters in Uzbekistan through Analysis of Molecular Surveillance Data,VIRUSES-BASEL,1,2022
Microbial community assembly in a multi-layer dendritic metacommunity,OECOLOGIA,14,2021
Graphics processing unit-based alignment of protein interaction networks,IET SYSTEMS BIOLOGY,3,2015
"Molecular investigation of bovine tropical theileriosis outbreak in an organized dairy cattle farm in Madhya Pradesh, India",PARASITOLOGY RESEARCH,1,2023
Analysis of nad2 and nad5 enables reliable identification of genotypes G6 and G7 within the species complex Echinococcus granulosus sensu lato,INFECTION GENETICS AND EVOLUTION,16,2019
"Biogeography of Speciation of Two Sister Species of Neotropical Amazona (Aves, Psittaciformes) Based on Mitochondrial Sequence Data",PLOS ONE,10,2014
Evolution of the TCP gene family in asteridae: Cladistic and network approaches to understanding regulatory gene family diversification and its impact on morphological evolution,MOLECULAR BIOLOGY AND EVOLUTION,65,2003
"Phylogenetic and demographic characterization of HIV-1 transmission in Madrid, Spain",INFECTION GENETICS AND EVOLUTION,28,2013
"HIV transmission networks among transgender women in Los Angeles County, CA, USA: a phylogenetic analysis of surveillance data",LANCET HIV,55,2019
Recognition of Timestamps and Reconstruction of the Line of Organism Development,PROCESSES,0,2023
Phylogeny-structured carbohydrate metabolism across microbiomes collected from different units in wastewater treatment process,BIOTECHNOLOGY FOR BIOFUELS,18,2015
"Molecular tracing of the emergence, diversification, and transmission of S. aureus sequence type 8 in a New York community",PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA,144,2014
Extended-spectrum β-lactamase-encoding genes are spreading on a wide range of Escherichia coli plasmids existing prior to the use of third-generation cephalosporins,MICROBIAL GENOMICS,26,2018
"First Detection of a Cluster Novel HIV-1 Second-Generation Recombinant (CRF01_AE/CRF07_BC) among Men Who Have Sex with Men in Nanjing, Eastern China",INTERVIROLOGY,14,2021
Phylogenetic footprinting and genome scanning identify vertebrate BMP response elements and new target genes,DEVELOPMENTAL BIOLOGY,65,2005
A geographical pattern of Antirrhinum (Scrophulariaceae) speciation since the Pliocene based on plastid and nuclear DNA polymorphisms,JOURNAL OF BIOGEOGRAPHY,63,2009
"Tripping over emerging pathogens around the world: A phylogeographical approach for determining the epidemiology of Porcine circovirus-2 (PCV-2), considering global trading",VIRUS RESEARCH,35,2012
Molecular Tracing of the Geographical Origin of Human Immunodeficiency Virus Type 1 Infection and Patterns of Epidemic Spread Among Migrants Who Inject Drugs in Athens,CLINICAL INFECTIOUS DISEASES,18,2017
"The return of the clown: pseudocryptic speciation in the North Pacific clown nudibranch, Triopha catalinae (Cooper, 1863) sensu lato identified by integrative taxonomic approaches",MARINE BIODIVERSITY,3,2020
Using Genomic Location and Coalescent Simulation to Investigate Gene Tree Discordance in Medicago L.,SYSTEMATIC BIOLOGY,6,2017
"Insights into heat response mechanisms in Clematis species: physiological analysis, expression profiles and function verification",PLANT MOLECULAR BIOLOGY,0,2021
"Frugivory in Canopy Plants in a Western Amazonian Forest: Dispersal Systems, Phylogenetic Ensembles and Keystone Plants",PLOS ONE,24,2015
Phylodynamic analysis of a viral infection network,FRONTIERS IN MICROBIOLOGY,7,2012
"Molecular analyses reveal two geographic and genetic lineages for tapeworms, Taenia solium and Taenia saginata, from Ecuador using mitochondrial DNA",EXPERIMENTAL PARASITOLOGY,6,2016
Master assembly network for alternative assembly sequences,JOURNAL OF MANUFACTURING SYSTEMS,17,2019
Looking beyond the flowers: associations of stingless bees with sap-sucking insects,SCIENCE OF NATURE,7,2019
Sequence polymorphisms and relationships of dimeric α-amylase inhibitor genes in the B genomes of Triticum and S genomes of Aegilops,PLANT SCIENCE,17,2007
Structural correlations in bacterial metabolic networks,BMC EVOLUTIONARY BIOLOGY,22,2011
A Comparison of Social Bee-Plant Networks between Two Urban Areas,NEOTROPICAL ENTOMOLOGY,10,2014
Supercellular plant organization,RUSSIAN JOURNAL OF PLANT PHYSIOLOGY,8,1997
Genetic diversity of circumsporozoite protein in Plasmodium knowlesi isolates from Malaysian Borneo and Peninsular Malaysia,MALARIA JOURNAL,9,2020
"Genome sequencing of an Indian peste des petits ruminants virus isolate, Izatnagar/94, and its implications for virus diversity, divergence and phylogeography",ARCHIVES OF VIROLOGY,14,2017
Past and present: Phylogeography of the Bufo gargarizans species complex inferred from multi-loci allele sequence and frequency data,MOLECULAR PHYLOGENETICS AND EVOLUTION,50,2011
Layer-specific imprints of traits within a plant-herbivore-predator network - complementary insights from complementary methods,ECOGRAPHY,0,2024
"Genetic Diversity of Populations of Bezoar Capra aegagrus Erxleben, 1777 (Mammalia: Bovidae) with Different Phenotypic Characteristics in Karaman Province, T?rkiye, Using Partial D-Loop Sequence of Mitochondrial DNA",ACTA ZOOLOGICA BULGARICA,0,2023
The GMC superfamily of oxidoreductases revisited: analysis and evolution of fungal GMC oxidoreductases,BIOTECHNOLOGY FOR BIOFUELS,82,2019
"Genetic diversity and phylogeography of Siberian roe deer, Caproulus pygargus, in central and peripheral populations",ECOLOGY AND EVOLUTION,18,2016
Molecular epidemiology of human immunodeficiency virus type 1 transmission in a heterosexual cohort of discordant couples in Zambia,JOURNAL OF VIROLOGY,148,2002
Genetic variability of the Lessepsian migrant mussel Brachidontes pharaonis (Bivalvia: Mytilidae) in Tunisia,AFRICAN JOURNAL OF MARINE SCIENCE,4,2018
