Article Title,Source Title,"Times Cited, All Databases",Publication Year
Reliable prediction of regulator targets using 12 Drosophila genomes,GENOME RESEARCH,152,2007
Assessing the effects of human mixing patterns on human immunodeficiency virus-1 interhost phylogenetics through social network simulation,GENETICS,21,2006
A one-year genomic investigation of Escherichia coli epidemiology and nosocomial spread at a large US healthcare network,GENOME MEDICINE,14,2022
The Potential of Co-Evolution and Interactions of Gut Bacteria-Phages in Bamboo-Eating Pandas: Insights from Dietary Preference-Based Metagenomic Analysis,MICROORGANISMS,0,2024
Molecular characterisation of the tick Rhipicephalus microplus in Malaysia: new insights into the cryptic diversity and distinct genetic assemblages throughout the world,PARASITES & VECTORS,105,2015
Genetic diversity of medically important and emerging Candida species causing invasive infection,BMC INFECTIOUS DISEASES,68,2015
Identification and characterization of the TCA cycle genes in maize,BMC PLANT BIOLOGY,32,2019
Comparative Genome-Scale Reconstruction of Gapless Metabolic Networks for Present and Ancestral Species,PLOS COMPUTATIONAL BIOLOGY,66,2014
"Bone-Eating Worms Spread: Insights into Shallow-Water Osedax (Annelida, Siboglinidae) from Antarctic, Subantarctic, and Mediterranean Waters",PLOS ONE,28,2015
Species swarms and their caterpillar colonisers: phylogeny and polyphenols determine host plant specificity in New Guinean Lepidoptera,FRONTIERS IN ECOLOGY AND EVOLUTION,0,2024
"Diversification of Scrophularia (Scrophulariaceae) in the Western Mediterranean and Macaronesia - Phylogenetic relationships, reticulate evolution and biogeographic patterns",MOLECULAR PHYLOGENETICS AND EVOLUTION,38,2014
The Common Bean V Gene Encodes Flavonoid 3' 5' Hydroxylase: A Major Mutational Target for Flavonoid Diversity in Angiosperms,FRONTIERS IN PLANT SCIENCE,6,2022
Genetic Profiling and Comorbidities of Zika Infection,JOURNAL OF INFECTIOUS DISEASES,33,2017
Expansion of the 'Reticulosphere': Diversity of Novel Branching and Network-forming Amoebae Helps to Define Variosea (Amoebozoa),PROTIST,45,2015
Bipartite Network Analysis of the Archaeal Virosphere: Evolutionary Connections between Viruses and Capsidless Mobile Elements,JOURNAL OF VIROLOGY,71,2016
Functionally specialised birds respond flexibly to seasonal changes in fruit availability,JOURNAL OF ANIMAL ECOLOGY,38,2017
From swimming to walking:: a single basic network for two different behaviors,BIOLOGICAL CYBERNETICS,58,2003
"Deep Transcriptome Analysis Reveals Reactive Oxygen Species (ROS) Network Evolution, Response to Abiotic Stress, and Regulation of Fiber Development in Cotton",INTERNATIONAL JOURNAL OF MOLECULAR SCIENCES,34,2019
A comparison of temperature-induced polyphenism in African Bicyclus butterflies from a seasonal savannah-rainforest ecotone,EVOLUTION,52,1996
WRKY transcription factors in Arachis hypogaea and its donors: From identification to function prediction,PLANT PHYSIOLOGY AND BIOCHEMISTRY,1,2023
"Exploring factors shaping population genetic structure of the freshwater fish Sinocyclocheilus grahami (Teleostei, Cyprinidae)",JOURNAL OF FISH BIOLOGY,14,2009
Prevalence of toxoplasmosis in patients infected with tuberculosis; a sero-molecular case-control study in northwest Iran,COMPARATIVE IMMUNOLOGY MICROBIOLOGY AND INFECTIOUS DISEASES,2,2022
Evolution and emergence of Bordetella in humans,TRENDS IN MICROBIOLOGY,57,2005
"A new isolate of Mesorhabditis monhystera (Butschli, 1873) Dougherty, 1955 (Rhabditida: Rhabditidae): re-evaluated with molecular data and scanning electron microscopic observations",JOURNAL OF HELMINTHOLOGY,2,2023
Genome-wide identification and expression analysis of the GSK gene family in wheat (Triticum aestivum L.),MOLECULAR BIOLOGY REPORTS,4,2022
Testing introgressive hybridization hypotheses using statistical network analysis of nuclear and cytoplasmic haplotypes in the leaf beetle Timarcha goettingensis species complex,JOURNAL OF MOLECULAR EVOLUTION,25,2006
A phylogenomic study of the general stress response sigma factor σB of Bacillus subtilis and its regulatory proteins,JOURNAL OF MOLECULAR MICROBIOLOGY AND BIOTECHNOLOGY,48,2002
Appropriate crop rotation alleviates continuous cropping barriers by changing rhizosphere microorganisms in Panax notoginseng,RHIZOSPHERE,21,2022
"Genome-wide analysis of AP2/ERF transcription factors in zoysiagrass, Zoysia japonica",BIOTECHNOLOGY & BIOTECHNOLOGICAL EQUIPMENT,5,2018
Mouse models of human disease An evolutionary perspective,EVOLUTION MEDICINE AND PUBLIC HEALTH,489,2016
The Spatial Distribution of mtDNA and Phylogeographic Analysis of the Ant Cardiocondyla kagutsuchi (Hymenoptera: Formicidae) in Japan,SOCIOBIOLOGY,6,2013
Phylogenetic and Biogeographic Relationships among North American and Hawaiian Pteridium aquilinum (L.) Kuhn (Dennstaedtiaceae) Based on Chloroplast rps4 and rps4-trnS Intergenic Spacer Sequences,AMERICAN FERN JOURNAL,1,2008
A novel method for identifying Chlamydomonas reinhardtii (Chlorophyta) and closely related species from nature,JOURNAL OF PHYCOLOGY,1,2023
Profiles of ordered trees with mutation and associated Riordan matrices,LINEAR ALGEBRA AND ITS APPLICATIONS,1,2016
Phylogenetic implications of trans-specific chloroplast DNA sequence polymorphism in New Zealand Gnaphalieae (Asteraceae),PLANT SYSTEMATICS AND EVOLUTION,49,2004
"Antimicrobial Resistance Analysis and Whole-Genome Sequencing of Salmonella Isolates from Environmental Sewage - Guangzhou City, Guangdong Province, China, 2022-2023",CHINA CDC WEEKLY,0,2024
"Circulation of enterovirus D68 (EV-D68) causing respiratory illness in New South Wales, Australia, between August 2018 and November 2019",PATHOLOGY,1,2022
"Intrapopulational variation in color pattern of Trichomycterus davisi (Haseman, 1911) (Siluriformes: Trichomycteridae) corroborated by morphometrics and molecular analysis",ZOOTAXA,15,2017
A comparison of Y-chromosomal lineage dating using either resequencing or Y-SNP plus Y-STR genotyping,FORENSIC SCIENCE INTERNATIONAL-GENETICS,49,2013
Serial evolutionary networks of within-patient HIV-1 sequences reveal patterns of evolution of X4 strains,BMC SYSTEMS BIOLOGY,3,2009
TOWARDS AN ARTIFICIAL BRAIN,BIOSYSTEMS,30,1989
Bio-inspired phylogenetics for designing product platforms and delayed differentiation utilizing hybrid additive/subtractive manufacturing,CIRP JOURNAL OF MANUFACTURING SCIENCE AND TECHNOLOGY,6,2021
Computational identification of cold-specific regulatory genes using a Chinese cabbage microarray,INDIAN JOURNAL OF BIOTECHNOLOGY,0,2017
Convergent evolution and mimicry of protein linear motifs in host-pathogen interactions,CURRENT OPINION IN STRUCTURAL BIOLOGY,42,2015
Note on the hybridization number and subtree distance in phylogenetics,APPLIED MATHEMATICS LETTERS,3,2009
Neural Field Continuum Limits and the Structure-Function Partitioning of Cognitive-Emotional Brain Networks,BIOLOGY-BASEL,1,2023
A Deep Learning Approach to Antibiotic Discovery,CELL,888,2020
Frequent recombination and low level of clonality within Salmonella enterica subspecies I,MICROBIOLOGY-SGM,35,2006
CHLOROPLAST DNA EVOLUTION AND SYSTEMATICS OF PHANEROPHLEBIA (DRYOPTERIDACEAE) AND RELATED FERN GENERA,PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA,38,1988
Specific Diversity of Metarhizium Isolates Infecting Aeneolamia spp. (Hemiptera: Cercopidae) in Sugarcane Plantations,NEOTROPICAL ENTOMOLOGY,18,2016
Linear Motif Atlas for Phosphorylation-Dependent Signaling,SCIENCE SIGNALING,408,2008
Overexpression of Arabidopsis ACK1 alters leaf morphology and retards growth and development,BIOCHEMICAL AND BIOPHYSICAL RESEARCH COMMUNICATIONS,10,2005
"Microbial community composition, co-occurrence network pattern and nitrogen transformation genera response to biochar addition in cattle manure-maize straw composting",SCIENCE OF THE TOTAL ENVIRONMENT,138,2020
Bacterial and Protozoan Lipoxygenases Could be Involved in Cell-to-Cell Signaling and Immune Response Suppression,BIOCHEMISTRY-MOSCOW,6,2020
Investigation of genetic variation among Turkish populations of Andricus lignicola using mitochondrial cytochrome b gene sequence data,TURKISH JOURNAL OF ZOOLOGY,4,2015
ROOTING PHYLOGENIES OF PROBLEMATIC FOSSIL TAXA; A CASE STUDY USING CINCTANS (STEM-GROUP ECHINODERMS),PALAEONTOLOGY,25,2009
"Periplasma, gen. nov., a new oomycete lineage with isogamous sexual reproduction",MYCOLOGIA,2,2020
"Genetic identification and structure of Clarias batrachus (Linnaeus, 1758) from Southeast Asia using a mitochondrial DNA marker",ZOOTAXA,4,2015
Mitochondrial DNA diversity within and among populations of razorback sucker (Xyrauchen texanus) as determined by restriction endonuclease analysis,COPEIA,25,1996
Boundary domain genes were recruited to suppress bract growth and promote branching in maize,SCIENCE ADVANCES,14,2022
Variation and macroevolution in leaf functional traits in the Hawaiian silversword alliance (Asteraceae),JOURNAL OF ECOLOGY,49,2016
"The Population Structure of Lutzomyia verrucarum (Diptera: Psycodidae), a Bartonella bacilliformis and Leishmania peruviana Vector in Peru",JOURNAL OF MEDICAL ENTOMOLOGY,12,2012
PAIR: the predicted Arabidopsis interactome resource,NUCLEIC ACIDS RESEARCH,56,2011
DNA damage repair proteins across the Tree of Life,ISCIENCE,1,2023
Provenance of Ichthyosaura alpestris (Caudata: Salamandridae) introductions to France and New Zealand assessed by mitochondrial DNA analysis,HERPETOLOGICAL JOURNAL,14,2016
Genome-Wide miRNA Seeds Prediction in Archaea,ARCHAEA-AN INTERNATIONAL MICROBIOLOGICAL JOURNAL,3,2014
Identification of the NAC Transcription Factor Family during Early Seed Development in Akebia trifoliata (Thunb.) Koidz,PLANTS-BASEL,5,2023
"Three new species of Sinningia (Gesneriaceae) endemic to Espirito Santo, Brazil",CANDOLLEA,9,2019
Evolutionary and Developmental Changes in the Lateral Frontoparietal Network: A Little Goes a Long Way for Higher-Level Cognition,NEURON,94,2014
Population Structure of Lutjanus purpureus (Lutjanidae - Perciformes) on the Brazilian coast: further existence evidence of a single species of red snapper in the western Atlantic,ANAIS DA ACADEMIA BRASILEIRA DE CIENCIAS,36,2012
Comparative genomics with evolutionary lineage in Streptomyces bacteria reveals high biosynthetic potentials,WORLD JOURNAL OF MICROBIOLOGY & BIOTECHNOLOGY,3,2023
Emergence and Spread of Basal Lineages of Yersinia pestis during the Neolithic Decline,CELL,157,2019
Chaos game representation and its applications in bioinformatics,COMPUTATIONAL AND STRUCTURAL BIOTECHNOLOGY JOURNAL,20,2021
Viral Sequence Analysis of HIV-Positive Women and Their Infected Children: Insight on the Timing of Infection and on the Transmission Network,AIDS RESEARCH AND HUMAN RETROVIRUSES,5,2014
Network specificity decreases community stability and competition among avian haemosporidian parasites and their hosts,GLOBAL ECOLOGY AND BIOGEOGRAPHY,0,2024
Seasonal variations in soil fungal communities and co-occurrence networks along an altitudinal gradient in the cold temperate zone of China: A case study on Oakley Mountain,CATENA,33,2021
Genome-wide identification and expression analysis of the CBF transcription factor family in Lolium perenne under abiotic stress,PLANT SIGNALING & BEHAVIOR,8,2023
Identification of viral domains integrated into Arabidopsis proteome,MOLECULAR PHYLOGENETICS AND EVOLUTION,2,2018
Genetic Variability of the Invasive Species Metcalfa pruinosa (Hemiptera: Flatidae) in the Republic of Korea,JOURNAL OF ECONOMIC ENTOMOLOGY,6,2016
Diversitree: comparative phylogenetic analyses of diversification in R,METHODS IN ECOLOGY AND EVOLUTION,724,2012
The evolution of intergenic spacers of the 5S rDNA genes in the Drosophila obscura group: Are these sequences suitable for phylogenetic analyses?,BIOCHEMICAL SYSTEMATICS AND ECOLOGY,4,1997
Advancing biodiversity-ecosystem functioning science using high-density tree-based experiments over functional diversity gradients,OECOLOGIA,90,2014
Epidemiology and Molecular Transmission Characteristics of HIV in the Capital City of Anhui Province in China,PATHOGENS,7,2021
"The latitudinal specialization gradient of bird-malarial parasite networks in South America: lower connectance, but more evenly distributed interactions towards the equator",ECOGRAPHY,1,2023
"Updated Taxonomic Key of European Nycteribiidae (Diptera), with a Host-Parasite Network",DIVERSITY-BASEL,0,2023
Spatial and temporal changes in the assembly mechanism and co-occurrence network of the chromophytic phytoplankton communities in coastal ecosystems under anthropogenic influences,SCIENCE OF THE TOTAL ENVIRONMENT,5,2023
"Area networks for conserving Iberian insects: A case study of dung beetles (col., Scarabaeoidea)",JOURNAL OF INSECT CONSERVATION,12,2001
Genetic Diversity of Tomistoma schlegelii Inferred from mtDNA Markers,BIOCHEMICAL GENETICS,4,2013
Identifying heat shock response systems from the genomic assembly of Ureibacillus thermophilus LM102 using protein-protein interaction networks,GENE,0,2020
HybPhaser identifies hybrid evolution in Australian Thelypteridaceae,MOLECULAR PHYLOGENETICS AND EVOLUTION,5,2022
Phylogenetic and molecular epidemiological studies reveal evidence of recombination among Marek's disease viruses,VIROLOGY,11,2018
"Molecular analysis and genetic diversity of Aedes albopictus (Diptera, Culicidae) from China",MITOCHONDRIAL DNA PART A,22,2018
BIOINFORMATIC AND BIOMETRIC METHODS IN PLANT MORPHOLOGY,APPLICATIONS IN PLANT SCIENCES,11,2014
Genetic evidence for the multiple origins of Pinghua Chinese,JOURNAL OF SYSTEMATICS AND EVOLUTION,4,2013
"Deep genetic divergence in giant red shrimp Aristaeomorpha foliacea (Risso, 1827) across a wide distributional range",JOURNAL OF SEA RESEARCH,16,2013
Gene families encoding transcription factors expressed in early development of Strongylocentrotus purpuratus,DEVELOPMENTAL BIOLOGY,139,2006
Evolution of gene expression in the Drosophila melanogaster subgroup,NATURE GENETICS,344,2003
Gut Microbiota in Tibetan Herdsmen Reflects the Degree of Urbanization,FRONTIERS IN MICROBIOLOGY,29,2018
Implications of dominance hierarchy on hummingbird-plant interactions in a temperate forest in Northwestern Mexico,PEERJ,1,2023
"Prevalence and Molecular Epidemiology of Transmitted Drug Resistance and Genetic Transmission Networks Among Newly Diagnosed People Living With HIV/AIDS in a Minority Area, China",FRONTIERS IN PUBLIC HEALTH,8,2021
Insights into the Fold Organization of TIM Barrel from Interaction Energy Based Structure Networks,PLOS COMPUTATIONAL BIOLOGY,24,2012
Reconstruction of the Core and Extended Regulons of Global Transcription Factors,PLOS GENETICS,60,2010
Antidiabetic Potential of a Trimeric Anthranilic Acid Peptide Isolated from Malbranchea flocciformis,CHEMISTRY & BIODIVERSITY,0,2024
"Genomic and Phenotypic Variability in Neisseria gonorrhoeae Antimicrobial Susceptibility, England",EMERGING INFECTIOUS DISEASES,21,2020
Dynamics of natural infection of white grub larvae by Beauveria and Metarhizium in maize crops from Mexico,BIOCONTROL SCIENCE AND TECHNOLOGY,3,2022
"Genetic and Morphological Variability of Eurytium Limosum (Say, 1818) (Brachyura, Panopeidae): Insights About Dispersal Along Marine Provinces",THALASSAS,0,2024
Species-specific modulation of pattern-generating circuits,EUROPEAN JOURNAL OF NEUROSCIENCE,35,2000
Transmission of Risk-Group Specific HIV-1 Strains Among Dutch Drug Users for More Than 20 Years and Their Replacement by Nonspecific Strains After Switching to Low-Harm Drug Practices,JAIDS-JOURNAL OF ACQUIRED IMMUNE DEFICIENCY SYNDROMES,7,2013
Using a mutual information-based site transition network to map the genetic evolution of influenza A/H3N2 virus,BIOINFORMATICS,26,2009
Intelligent Objective Osteon Segmentation Based on Deep Learning,FRONTIERS IN EARTH SCIENCE,1,2022
"The cohesin complex: sequence homologies, interaction networks and shared motifs",GENOME BIOLOGY,54,2001
Urbanization as a facilitator of gene flow in a human health pest,MOLECULAR ECOLOGY,31,2018
Atlas of the Radical SAM Superfamily: Divergent Evolution of Function Using a Plug and Play Domain,RADICAL SAM ENZYMES,101,2018
"Drug resistance and genetic transmission characteristics of HIV-1 CRF59_01B in infected patients in Guangdong Province, China",JOURNAL OF ANTIMICROBIAL CHEMOTHERAPY,1,2022
Network-based microsynteny analysis identifies major differences and genomic outliers in mammalian and angiosperm genomes,PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA,65,2019
Extended multimodal whole-brain anatomical covariance analysis: detection of disrupted correlation networks related to amyloid deposition,HELIYON,2,2019
Comparative genomics and interactomics of polyadenylation factors for the prediction of new parasite targets: Entamoeba histolytica as a working model,BIOSCIENCE REPORTS,1,2023
Integrating Community Ecology and Gap Analysis for Bird Conservation: Where to Locate Chihuahua's Next Protected Areas?,NATURAL AREAS JOURNAL,4,2017
FUNDAMENTAL NEUROSCIENCE AND THE CLASSIFICATION OF PSYCHIATRIC-DISORDERS,NEUROSCIENCE AND BIOBEHAVIORAL REVIEWS,14,1995
Multiple potential recombination events among Newcastle disease virus genomes in China between 1946 and 2020,FRONTIERS IN VETERINARY SCIENCE,0,2023
Phylogenetic Analysis of Allotetraploid Species Using Polarized Genomic Sequences,SYSTEMATIC BIOLOGY,1,2023
Increasing prevalence and local transmission of non-B HIV-1 subtypes in the French Antilles and French Guiana between 1995 and 2018,VIRUS EVOLUTION,0,2020
A(H1N1)2009 pandemic in France: epidemiological features based on virological surveillance,INFLUENZA AND OTHER RESPIRATORY VIRUSES,0,2011
Combining viral genetic and animal mobility network data to unravel peste des petits ruminants transmission dynamics in West Africa,PLOS PATHOGENS,7,2021
Affiliation and disease risk: social networks mediate gut microbial transmission among rhesus macaques,ANIMAL BEHAVIOUR,28,2019
Genome-wide ultraconserved elements resolve phylogenetic relationships and biogeographic history among Neotropical leaf-nosed bats in the genus Anoura (Phyllostomidae),MOLECULAR PHYLOGENETICS AND EVOLUTION,6,2022
"Genetic structure of the ornamental tetra fish species Piabucus melanostomus Holmberg, 1891 (CHARACIDAE, IGUANODECTINAE) in the Brazilian Pantanal wetlands inferred by mitochondrial DNA sequences",BIOTA NEOTROPICA,5,2013
Genome-wide analysis of R2R3-MYB transcription factors in Boehmeria nivea (L.) gaudich revealed potential cadmium tolerance and anthocyanin biosynthesis genes,FRONTIERS IN GENETICS,5,2023
A molecular phylogeny of the genus Laubuka (Teleostei: Cyprinidae) in Sri Lanka reveals multiple origins and a cryptic species,SYSTEMATICS AND BIODIVERSITY,14,2020
"Host Phylogeny, Geographic Overlap, and Roost Sharing Shape Parasite Communities in European Bats",FRONTIERS IN ECOLOGY AND EVOLUTION,32,2019
Genome-Wide Identification and Expression Analysis of Calcineurin B-Like Protein and Calcineurin B-Like Protein-Interacting Protein Kinase Family Genes in Tea Plant,DNA AND CELL BIOLOGY,22,2019
Bacterial Community Diversity Harboured by Interacting Species,PLOS ONE,30,2016
"Reconstruction of Evolutionary History of Pleurostomatid Ciliates (Ciliophora, Litostomatea, Haptoria): Interplay of Morphology and Molecules",ACTA PROTOZOOLOGICA,17,2015
Genetic diversity and phylogenetic analysis of blackbuck (Antilope cervicapra) in southern India,MOLECULAR BIOLOGY REPORTS,2,2021
The R2R3MYB Gene Family in Phyllostachys edulis: Genome-Wide Analysis and Identification of Stress or Development-Related R2R3MYBs,FRONTIERS IN PLANT SCIENCE,34,2018
Invasive plants threaten the least mobile butterflies in Switzerland,DIVERSITY AND DISTRIBUTIONS,9,2017
"Phylogeography of Ramalina farinacea (Lichenized Fungi, Ascomycota) in the Mediterranean Basin, Europe, and Macaronesia",DIVERSITY-BASEL,1,2023
Phylogenetic and Transcription Analysis of Hibiscus hamabo Sieb. et Zucc. WRKY Transcription Factors,DNA AND CELL BIOLOGY,7,2020
"Species diversity in European Haematococcus pluvialis (Chlorophyceae, Volvocales)",PHYCOLOGIA,30,2015
Genomic Analysis of Prophages from Klebsiella pneumoniae Clinical Isolates,MICROORGANISMS,14,2021
"Multilocus phylogenies reveal three new truffle-like taxa and the traces of interspecific hybridization in Octaviania (Boletaceae, Boletales)",IMA FUNGUS,7,2021
Maize protein phosphatase gene family: identification and molecular characterization,BMC GENOMICS,58,2014
Asymptomatically shed recombinant herpes simplex virus type 1 strains detected in saliva,JOURNAL OF GENERAL VIROLOGY,28,2009
FINE-STRUCTURE OF RECTUM IN TERMITES (ISOPTERA) - COMPARATIVE-STUDY,TISSUE & CELL,45,1977
Phylogenetic and Evolutionary Analysis of Plant Small RNA 2′-O-Methyltransferase (HEN1) Protein Family,JOURNAL OF MOLECULAR EVOLUTION,0,2023
Stable prevalence of genotypic drug resistance mutations but increase in non-B virus among patients with primary HIV-1 infection in France,AIDS,107,2003
Environmental correlates of phylogenetic endemism in amphibians and the conservation of refugia in the Coastal Forests of Eastern Africa,DIVERSITY AND DISTRIBUTIONS,25,2017
Multiple introductions of a reassortant H5N1 avian influenza virus of clade 2.3.2.1c with PB2 gene of H9N2 subtype into Indian poultry,INFECTION GENETICS AND EVOLUTION,29,2016
Anopheles gambiae on remote islands in the Indian Ocean: origins and prospects for malaria elimination by genetic modification of extant populations,SCIENTIFIC REPORTS,0,2023
Genomic-wide identification and expression analysis of R2R3-MYB transcription factors related to flavonol biosynthesis in Morinda officinalis,BMC PLANT BIOLOGY,3,2023
Tracking the diversity and interaction of methanogens in the energy recovery process of a full-scale wastewater treatment plant,ENVIRONMENTAL RESEARCH,1,2022
Hidden in the Arabian Mountains: Multilocus phylogeny reveals cryptic diversity in the endemic Omanosaura lizards,JOURNAL OF ZOOLOGICAL SYSTEMATICS AND EVOLUTIONARY RESEARCH,15,2018
Axon Cap Morphology of the Sea Robin (Prionotus carolinus): Mauthner Cell Is Correlated With the Presence of Signature Field Potentials and a C-Type Startle Response,JOURNAL OF COMPARATIVE NEUROLOGY,3,2011
Identification of a conserved maxicircle and unique minicircles as part of the mitochondrial genome of Leishmania martiniquensis strain PCM3 in Thailand,PARASITES & VECTORS,0,2022
Retrophylogenomics in rorquals indicate large ancestral population sizes and a rapid radiation,MOBILE DNA,14,2019
On-Chip Network-Enabled Multicore Platforms Targeting Maximum Likelihood Phylogeny Reconstruction,IEEE TRANSACTIONS ON COMPUTER-AIDED DESIGN OF INTEGRATED CIRCUITS AND SYSTEMS,10,2012
Identification and functional prediction of stress responsive AP2/ERF transcription factors in Brassica napus by genome-wide analysis,COMPUTATIONAL BIOLOGY AND CHEMISTRY,30,2017
Against all odds: reconstructing the evolutionary history of Scrophularia (Scrophulariaceae) despite high levels of incongruence and reticulate evolution,ORGANISMS DIVERSITY & EVOLUTION,26,2017
Evolution of the PPM-family protein phosphatases in Streptomyces:: duplication of catalytic domain and lateral recruitment of additional sensory domains,MICROBIOLOGY-SGM,42,2004
"Genetic diversity of norovirus associated with outbreaks in school children with acute gastroenteritis in Changzhou, China, 2018-2019",JOURNAL OF MEDICAL VIROLOGY,2,2022
Sequence Evidence in the Archaeal Genomes that tRNAs Emerged Through the Combination of Ancestral Genes as 5′ and 3′ tRNA Halves,PLOS ONE,36,2008
"Genetic Differentiation and Origin of Naturalized Rainbow Trout Populations From Southern Chile, Revealed by the mtDNA Control Region Marker",FRONTIERS IN GENETICS,8,2019
"Genetic diversity of sympatric Schizymenia dubyi and S. apoda (Schizymeniaceae, Rhodophyta) in Wellington Harbour, New Zealand",PHYCOLOGIA,0,2022
Genome-Wide Identification and Expression Profiling of Tomato Invertase Genes Indicate Their Response to Stress and Phytohormones,JOURNAL OF PLANT GROWTH REGULATION,11,2022
"Evolutionary relationships and historical biogeography of Anolis desechensis and Anolis monensis, two lizards endemic to small islands in the eastern Caribbean Sea",JOURNAL OF BIOGEOGRAPHY,34,2007
Two New Haplotypes of Bartonella sp. Isolated from Lipoptena fortisetosa (Diptera: Hippoboscidae) in SE Poland,INSECTS,9,2021
Deconstructing an assemblage of turtle barnacles: species assignments and fickle fidelity in Chelonibia,MARINE BIOLOGY,59,2014
Genetic mapping and regional association analysis revealed a CYTOKININ RESPONSE FACTOR 10 gene controlling flowering time in Brassica napus L.,INDUSTRIAL CROPS AND PRODUCTS,3,2023
"MtDNA lineage diversity of a potamonautid freshwater crab in KwaZulu-Natal, South Africa",KOEDOE,15,2015
Cryptic Speciation in Brazilian Epiperipatus (Onychophora: Peripatidae) Reveals an Underestimated Diversity among the Peripatid Velvet Worms,PLOS ONE,36,2011
Receptor Tyrosine Kinases ror1/2 and ryk Are Co-expressed with Multiple Wnt Signaling Components During Early Development of Sea Urchin Embryos,BIOLOGICAL BULLETIN,3,2021
Crop development has more influence on shaping rhizobacteria of wheat than tillage practice and crop rotation pattern in an arid agroecosystem,APPLIED SOIL ECOLOGY,17,2021
Characterization of small-spored Alternaria from Argentinean crops through a polyphasic approach,INTERNATIONAL JOURNAL OF FOOD MICROBIOLOGY,25,2017
Understanding the Role of the WRKY Gene Family under Stress Conditions in Pigeonpea (Cajanus Cajan L.),PLANTS-BASEL,22,2019
Cryptic divergence and strong population structure in the colonial invertebrate Pycnoclavella communis (Ascidiacea) inferred from molecular data,ZOOLOGY,46,2008
"Langbiangia, a new genus of Gesneriaceae endemic to Langbiang Plateau, southern Vietnam and a taxonomic endeavor to achieve key targets of the post-2020 global biodiversity framework",PLOS ONE,0,2023
Long-range dispersal moved Francisella tularensis into Western Europe from the East,MICROBIAL GENOMICS,31,2016
More robust detection of motifs in coexpressed genes by using phylogenetic information,BMC BIOINFORMATICS,17,2006
Genome-wide analysis of MdPLATZ genes and their expression during axillary bud outgrowth in apple (Malus domestica Borkh.),BMC GENOMICS,1,2023
Genome-wide identification and co-expression analysis of GDSL genes related to suberin formation during fruit russeting in pear,HORTICULTURAL PLANT JOURNAL,9,2022
"Deciphering the Subtype Differentiation History of SARS-CoV-2 Based on a New Breadth-First Searching Optimized Alignment Method Over a Global Data Set of 24,768 Sequences",FRONTIERS IN GENETICS,4,2021
Species delimitation and cryptic diversity in the moss genus Scleropodium (Brachytheciaceae),MOLECULAR PHYLOGENETICS AND EVOLUTION,36,2012
Experimental hybridization reveals biased inheritance of the internal transcribed spacer of the nuclear ribosomal DNA in Begonia x taipieiensis,JOURNAL OF PLANT RESEARCH,28,2001
"Genetic diversity of Kappaphycus species (Gigartinales, Rhodophyta) in the Philippines",SYSTEMATICS AND BIODIVERSITY,17,2016
Armored scale insect endosymbiont diversity at the species level: genealogical patterns of Uzinura diasipipdicola in the Chionaspis pinifoliae-Chionaspis heterophyllae species complex (Hemiptera: Coccoidea: Diaspididae),BULLETIN OF ENTOMOLOGICAL RESEARCH,1,2015
