Article Title,Source Title,"Times Cited, All Databases",Publication Year
Molecular epidemiology of Ascaris species recovered from humans and pigs in Cameroon,TRANSACTIONS OF THE ROYAL SOCIETY OF TROPICAL MEDICINE AND HYGIENE,0,2022
Infection with different strains of SARS-CoV-2 in patients with COVID-19,ARCHIVES OF BIOLOGICAL SCIENCES,20,2020
SECONDARY WALL ASSOCIATED MYB1 is a positive regulator of secondary cell wall thickening in Brachypodium distachyon and is not found in the Brassicaceae,PLANT JOURNAL,12,2018
The Identification of Cable Bacteria Attached to the Anode of a Benthic Microbial Fuel Cell:Evidence of Long Distance Extracellular Electron Transport to Electrodes,FRONTIERS IN MICROBIOLOGY,52,2017
MOLECULAR IDENTIFICATION OF Liriomyza sp IN THE NORTHEAST AND SOUTHEAST REGIONS OF BRAZIL,REVISTA CAATINGA,6,2017
The bias of a two-dimensional view: comparing two-dimensional and three-dimensional mesophyll surface area estimates using noninvasive imaging,NEW PHYTOLOGIST,53,2017
Rapid radiations of both kiwifruit hybrid lineages and their parents shed light on a two-layer mode of species diversification,NEW PHYTOLOGIST,59,2017
Origin and distribution of Sporothrix globosa causing sapronoses in Asia,JOURNAL OF MEDICAL MICROBIOLOGY,42,2017
Metabolic potential of microbial mats and microbialites: Autotrophic capabilities described by an in silico stoichiometric approach from shared genomic resources,JOURNAL OF BIOINFORMATICS AND COMPUTATIONAL BIOLOGY,8,2016
Host specificity in parasitic plants-perspectives from mistletoes,AOB PLANTS,36,2016
"Phylogeographic, morphometric and taxonomic re-evaluation of the river sardine, Mesobola brevianalis (Boulenger, 1908) (Teleostei, Cyprinidae, Chedrini)",ZOOKEYS,6,2016
Seasonal Community Succession of the Phyllosphere Microbiome,MOLECULAR PLANT-MICROBE INTERACTIONS,218,2015
Transhydrogenase Promotes the Robustness and Evolvability of E. coli Deficient in NADPH Production,PLOS GENETICS,40,2015
Testing Deep Reticulate Evolution in Amaryllidaceae Tribe Hippeastreae (Asparagales) with ITS and Chloroplast Sequence Data,SYSTEMATIC BOTANY,45,2014
MOLECULAR AND COMPARATIVE ANALYSIS OF NEWLY ISOLATED BETA-TUBULIN PARTIAL GENE SEQUENCES FROM SELECTED MEDICINAL PLANTS,PAKISTAN JOURNAL OF BOTANY,6,2013
Analysing a Group of Homologous BAHD Enzymes Provides Insights into the Evolutionary Transition of Rosmarinic Acid Synthases from Hydroxycinnamoyl-CoA:Shikimate/Quinate Hydroxycinnamoyl Transferases,PLANTS-BASEL,0,2024
Spatiotemporal Distribution of PRRSV-1 Clades in Hungary with a Focus on the Era of Disease Eradication,ANIMALS,0,2024
Systematic analysis and expression profiles of TCP gene family in Tartary buckwheat (Fagopyrum tataricum (L.) Gaertn.) revealed the potential function of FtTCP15 and FtTCP18 in response to abiotic stress,BMC GENOMICS,5,2022
Case of Human Infestation with Dermanyssus gallinae (Poultry Red Mite) from Swallows (Hirundinidae),PATHOGENS,16,2021
Global transmission and evolutionary dynamics of the Chikungunya virus,EPIDEMIOLOGY AND INFECTION,14,2020
"Unravelling the phylogeny, cryptic diversity and morphological evolution of Diptilomiopus mites (Acari: Eriophyoidea)",EXPERIMENTAL AND APPLIED ACAROLOGY,12,2019
"Hidden diversity: Phylogeography of genus Ototyphlonemertes Diesing, 1863 (Ototyphlonemertidae: Hoplonemertea) reveals cryptic species and high diversity in Chilean populations",PLOS ONE,5,2018
Whole-genome resequencing and transcriptomic analysis of genes regulating anthocyanin biosynthesis in black rice plants,3 BIOTECH,21,2018
Prediction and Validation of Transcription Factors Modulating the Expression of Sestrin3 Gene Using an Integrated Computational and Experimental Approach,PLOS ONE,6,2016
Evolution of pollination niches in a generalist plant clade,NEW PHYTOLOGIST,39,2015
"Population genetic structure of Aedes albopictus in Penang, Malaysia",GENETICS AND MOLECULAR RESEARCH,25,2014
Cloning and expression of a full-length glutamate decarboxylase gene from a high-yielding γ-aminobutyric acid yeast strain MJ2,ANNALS OF MICROBIOLOGY,9,2013
Gene loss rate: a probabilistic measure for the conservation of eukaryotic genes,NUCLEIC ACIDS RESEARCH,25,2007
FORM AND FUNCTION - STRUCTURAL-ANALYSIS IN EVOLUTIONARY MORPHOLOGY,PALEOBIOLOGY,337,1981
Comprehensive In Silico Analysis of RNA Silencing-Related Genes and Their Regulatory Elements in Wheat (Triticum aestivum L.),BIOMED RESEARCH INTERNATIONAL,5,2022
Genome-Wide Identification and Analysis of the Polycomb Group Family in Medicago truncatula,INTERNATIONAL JOURNAL OF MOLECULAR SCIENCES,4,2021
Population genomic transformations induced by isolation of wild bird avian influenza viruses (Orthomyxoviridae) in embryonated chicken eggs,INFECTION GENETICS AND EVOLUTION,2,2021
"Duplicate genes and the root of angiosperms, with an example using phytochrome sequences",MOLECULAR PHYLOGENETICS AND EVOLUTION,30,1998
Multifarious aspects of the chaos game representation and its applications in biological sequence analysis,COMPUTERS IN BIOLOGY AND MEDICINE,2,2022
An evolutionarily conserved network of amino acids mediates gating in voltage-dependent potassium channels,JOURNAL OF MOLECULAR BIOLOGY,55,2004
Genetic Diversity Relationship in Azakheli Buffalo Inferred from mtDNA and MC1R Sequences Comparison,BIOMED RESEARCH INTERNATIONAL,1,2022
Can Morphology Predict the Conservation Status of Iguanian Lizards?,INTEGRATIVE AND COMPARATIVE BIOLOGY,10,2020
Molecular dynamics and structure function analysis show that substrate binding and specificity are major forces in the functional diversification of Eqolisins,BMC BIOINFORMATICS,4,2018
Speciation through androgenesis in the stick insect genus Clonopsis (Insecta Phasmatodea),JOURNAL OF ZOOLOGICAL SYSTEMATICS AND EVOLUTIONARY RESEARCH,5,2015
Priority bacteria causing biofouling of reverse osmosis membranes: Potential disinfection-resistant bacteria and control strategies,DESALINATION,0,2024
Novel Deletion in Exon 7 of Betaine Aldehyde Dehydrogenase 2 (BADH2),RICE SCIENCE,3,2023
Genetic Diversity and Clustering of the Rhoptry Associated Protein-1 of Plasmodium knowlesi from Peninsular Malaysia and Malaysian Borneo,KOREAN JOURNAL OF PARASITOLOGY,2,2022
A connectomics-based taxonomy of mammals,ELIFE,11,2022
Interspecies Recombination-Led Speciation of a Novel Geminivirus in Pakistan,VIRUSES-BASEL,2,2022
Nosocomial Outbreak of SARS-CoV-2 in a Non-COVID-19 Hospital Ward: Virus Genome Sequencing as a Key Tool to Understand Cryptic Transmission,VIRUSES-BASEL,32,2021
Evidence of cryptic speciation in South American lungfish,JOURNAL OF ZOOLOGICAL SYSTEMATICS AND EVOLUTIONARY RESEARCH,3,2021
E6/E7 Sequence Diversity of High-Risk Human Papillomaviruses in Two Geographically Isolated Populations of French Guiana,MICROORGANISMS,3,2020
Genetic variation in the Chinese soft-shell turtles (Pelodiscus spp.) revealed by sequences of mitochondrial Cytb gene,MITOCHONDRIAL DNA PART A,5,2019
The Spider Anatomy Ontology (SPD)-A Versatile Tool to Link Anatomy with Cross-Disciplinary Data,DIVERSITY-BASEL,18,2019
Epidemic dispersion of HIV and HCV in a population of co-infected Romanian injecting drug users,PLOS ONE,14,2017
Early evolution of the land plant circadian clock,NEW PHYTOLOGIST,75,2017
Mapping the clinical outcomes and genetic evolution of Ebola virus in Sierra Leone,JCI INSIGHT,5,2017
Characterization of the Adult Head Transcriptome and Identification of Migration and Olfaction Genes in the Oriental Armyworm Mythimna separate,SCIENTIFIC REPORTS,6,2017
Computational Exploration of Putative LuxR Solos in Archaea and Their Functional Implications in Quorum Sensing,FRONTIERS IN MICROBIOLOGY,19,2017
Identification and Comparative Analysis of H2O2-Scavenging Enzymes (Ascorbate Peroxidase and Glutathione Peroxidase) in Selected Plants Employing Bioinformatics Approaches,FRONTIERS IN PLANT SCIENCE,135,2016
"Diversity of the W1 gene encoding flavonoid 3′,5′-hydroxylase in white- and purple-flowered soybeans",PLANT GENETIC RESOURCES-CHARACTERIZATION AND UTILIZATION,6,2015
Mitochondrial DNA sequences of 37 collar-spined echinostomes (Digenea: Echinostomatidae) in Thailand and Lao PDR reveals presence of two species: Echinostoma revolutum and E. miyagawai,INFECTION GENETICS AND EVOLUTION,24,2015
Molecular cytogenetics and phylogenetic analysis of Brazilian leaf frog species of the genera Phyllomedusa and Phasmahyla (Hylidae: Phyllomedusinae),CANADIAN JOURNAL OF ZOOLOGY,8,2014
Skeletal tissues in Mozambique tilapia (Oreochromis mossambicus) express the extracellular calcium-sensing receptor,COMPARATIVE BIOCHEMISTRY AND PHYSIOLOGY A-MOLECULAR & INTEGRATIVE PHYSIOLOGY,8,2012
Insights into a key sulfite scavenger enzyme sulfite oxidase (SOX) gene in plants,PHYSIOLOGY AND MOLECULAR BIOLOGY OF PLANTS,5,2017
"The auxin response factor gene family in banana: genome-wide identification and expression analyses during development, ripening, and abiotic stress",FRONTIERS IN PLANT SCIENCE,126,2015
Comparative genomics and evolution of regulons of the Lacl-family transcription factors,FRONTIERS IN MICROBIOLOGY,64,2014
Genome-wide analysis and expression profile of the bZIP gene family in poplar,BMC PLANT BIOLOGY,67,2021
Phylogenetic investigation of HCV-4d epidemic in Paris MSM HIV population reveals a still active outbreak and a strong link to the Netherlands,CLINICAL MICROBIOLOGY AND INFECTION,10,2020
"Clinical, epidemiological, and genotypic characteristics of rotavirus infection in hospitalized infants and young children in Yunnan Province",ARCHIVES OF VIROLOGY,2,2023
Mechanisms of equality and inequality in mammalian societies,PHILOSOPHICAL TRANSACTIONS OF THE ROYAL SOCIETY B-BIOLOGICAL SCIENCES,3,2023
Genetic differentiation of Indian dromedary and Bactrian camel populations based on mitochondrial ATP8 and ATP6 genes,ANIMAL BIOTECHNOLOGY,1,2021
"Trypanosoma rangeli Genetic, Mammalian Hosts, and Geographical Diversity from Five Brazilian Biomes",PATHOGENS,13,2021
Dynamics and stabilization of the rumen microbiome in yearling Tibetan sheep,SCIENTIFIC REPORTS,41,2019
Characterization of the APETALA2/Ethylene-responsive factor (AP2/ERF) transcription factor family in sunflower,SCIENTIFIC REPORTS,51,2018
Genetic differentiation in proboscis monkeysA reanalysis,ZOO BIOLOGY,0,2016
Multilocus analysis of nucleotide variation and speciation in three closely related Populus (Salicaceae) species,MOLECULAR ECOLOGY,34,2015
The Colchic region as refuge for relict tree lineages: cryptic speciation in field maples,TURKISH JOURNAL OF BOTANY,21,2014
Empirical Evidence Supporting Frequent Cryptic Speciation in Epiphyllous Liverworts: A Case Study of the Cololejeunea lanciloba Complex,PLOS ONE,9,2013
"Characterization of the expression patterns of LEAFY/FLORICAULA and NEEDLY orthologs in female and male cones of the conifer genera Picea, Podocarpus, and Taxus:: implications for current evo-devo hypotheses for gymnosperms",EVOLUTION & DEVELOPMENT,60,2007
DIE KAPILLARDICHTE IM WIRBELTIERGEHIRN,ACTA ANATOMICA,74,1963
Genetic diversity and population structure of Saurida undosquamis in the South China Sea based on Cytb and the control region,GLOBAL ECOLOGY AND CONSERVATION,1,2023
"Genome-Wide Identification, Structural Analysis, and Expression Patterns of Tomato SRS Gene Family",JOURNAL OF PLANT GROWTH REGULATION,0,2024
Mito-nuclear discordance in the phenotypically variable Andean hummingbirds Coeligena bonapartei and Coeligena helianthea (Trochilidae),BIOLOGICAL JOURNAL OF THE LINNEAN SOCIETY,1,2023
Assessment of attenuation of varicella-zoster virus vaccines based on genomic comparison,JOURNAL OF MEDICAL VIROLOGY,1,2023
Identification and Functional Analysis of bZIP Genes in Cotton Response to Drought Stress,INTERNATIONAL JOURNAL OF MOLECULAR SCIENCES,6,2022
Possible dispersal of the coastal and subterranean carabid beetle Thalassoduvalius masidai (Coleoptera) by ocean currents,BIOLOGICAL JOURNAL OF THE LINNEAN SOCIETY,3,2022
Disturbance of phylogenetic layer-specific adaptation of human brain gene expression in Alzheimer's disease,SCIENTIFIC REPORTS,2,2021
DarkDivNet - A global research collaboration to explore the dark diversity of plant communities,JOURNAL OF VEGETATION SCIENCE,6,2019
Complete human mtDNA genome sequences from Vietnam and the phylogeography of Mainland Southeast Asia,SCIENTIFIC REPORTS,23,2018
"Phylogenetic Relationships Among Japanese Species of the Genus Ischnochiton (Polyplacophora: Ischnochitonidae), Including a New Species",ZOOLOGICAL SCIENCE,6,2018
"OsIDD2, a zinc finger and INDETERMINATE DOMAIN protein, regulates secondary cell wall formation",JOURNAL OF INTEGRATIVE PLANT BIOLOGY,37,2018
"Genetic variability of CYP2D6, CYP2B6, CYP2C9 and CYP2C19 genes across the Italian Peninsula",ANNALS OF HUMAN BIOLOGY,10,2018
Mitochondrial DNA of pre-last glacial maximum red deer from NW Spain suggests a more complex phylogeographical history for the species,ECOLOGY AND EVOLUTION,13,2017
Contact Zone of Asian and European Wild Boar at North West of Iran,PLOS ONE,15,2016
Characterization of Fasciola spp. in Myanmar on the basis of spermatogenesis status and nuclear and mitochondrial DNA markers,PARASITOLOGY INTERNATIONAL,38,2011
RECONSTRUCTING RETICULATION HISTORY IN A PHYLOGENETIC FRAMEWORK AND THE POTENTIAL OF ALLOPATRIC SPECIATION DRIVEN BY POLYPLOIDY IN AN AGAMIC COMPLEX IN CRATAEGUS (ROSACEAE),EVOLUTION,47,2010
Microbial co-habitation and lateral gene transfer: what transposases can tell us,GENOME BIOLOGY,51,2009
Comparison of the thiol-dependent antioxidant systems in the ectomycorrhizal Laccaria bicolor and the saprotrophic Phanerochaete chrysosporium,NEW PHYTOLOGIST,26,2008
Genome-wide identification and expression analysis of Raffinose synthetase family in cotton,BMC BIOINFORMATICS,7,2021
Identifying and Characterizing Trans Women in the Swiss HIV Cohort Study as an Epidemiologically Distinct Risk Group,CLINICAL INFECTIOUS DISEASES,5,2022
Evolution of genes associated with gynoecium patterning and fruit development in Solanaceae,ANNALS OF BOTANY,27,2018
"New Insights on Taxonomy, Phylogeny and Population Genetics of Leishmania (Viannia) Parasites Based on Multilocus Sequence Analysis",PLOS NEGLECTED TROPICAL DISEASES,75,2012
"Phylogeography and demographic history of the cyprinid fish Barbodes semifasciolatus: implications for the history of landform changes in south mainland China, Hainan and Taiwan",FRONTIERS IN ECOLOGY AND EVOLUTION,1,2023
Evolution of multiple phosphodiesterase isoforms in stickleback involved in cAMP signal transduction pathway,BMC SYSTEMS BIOLOGY,12,2009
BnAP2-12 overexpression delays ramie flowering: evidence from AP2/ERF gene expression,FRONTIERS IN PLANT SCIENCE,0,2024
"Genome-wide identification of DCL, AGO, and RDR gene families in wheat (Triticum aestivum L.) and their expression analysis in response to heat stress",PHYSIOLOGY AND MOLECULAR BIOLOGY OF PLANTS,0,2023
Phylogenetic relatedness of food plants reveals highest insect herbivore specialization at intermediate temperatures along a broad climatic gradient,GLOBAL CHANGE BIOLOGY,6,2022
Elevation is Associated with Human Skin Microbiomes,MICROORGANISMS,19,2019
The Coral of Life,EVOLUTIONARY BIOLOGY,5,2019
Global distribution of NA1 genotype of respiratory syncytial virus and its evolutionary dynamics assessed from the past 11 years,INFECTION GENETICS AND EVOLUTION,11,2018
The response of ants to climate change,GLOBAL CHANGE BIOLOGY,43,2022
Molecular Characterization and Expression Analysis of the Na+/H+ Exchanger Gene Family in Capsicum annuum L.,FRONTIERS IN GENETICS,2,2021
Mitochondrial DNA analysis reveals spatial genetic structure and high genetic diversity ofMassicus raddei(Blessig) (Coleoptera: Cerambycidae) in China,ECOLOGY AND EVOLUTION,9,2020
Genomic Insights into the Distribution of Peptidases and Proteolytic Capacity among Prevotella and Paraprevotella Species,MICROBIOLOGY SPECTRUM,8,2022
Rare and abundant bacterial communities in poplar rhizosphere soils respond differently to genetic effects,SCIENCE OF THE TOTAL ENVIRONMENT,0,2024
Identification of AUXIN RESPONSE FACTOR gene family from Prunus sibirica and its expression analysis during mesocarp and kernel development,BMC PLANT BIOLOGY,16,2018
"Sexual dimorphism, phenotypic integration, and the evolution of head structure in casque-headed lizards",ECOLOGY AND EVOLUTION,12,2017
Genome-Wide Investigation and Expression Analyses of WD40 Protein Family in the Model Plant Foxtail Millet (Setaria italica L.),PLOS ONE,61,2014
Identification and Expression Profiles of Auxin-Related Gene Families Involved in Fiber Development in Jute (Corchorus capsularis),TROPICAL PLANT BIOLOGY,0,2024
Identification of biomarkers and pathways for the SARS-CoV-2 infections that make complexities in pulmonary arterial hypertension patients,BRIEFINGS IN BIOINFORMATICS,31,2021
Plastoglobules in algae: A comprehensive comparative study of the presence of major structural and functional components in complex plastids,MARINE GENOMICS,26,2016
"Guilds of mycorrhizal fungi and their relation to trees, ericads, orchids and liverworts in a neotropical mountain rain forest",BASIC AND APPLIED ECOLOGY,65,2008
Acute Salinity Stress Disrupts Gut Microbiota Homeostasis and Reduces Network Connectivity and Cooperation in Razor Clam Sinonovacula constricta,MARINE BIOTECHNOLOGY,0,2023
Transboundary movements of foot-and-mouth disease from India to Sri Lanka: A common pattern is shared by serotypes O and C,PLOS ONE,4,2019
Miocene extensional tectonics explain ancient patterns of diversification among turret-building tarantulas (Aphonopelma mojave group) in the Mojave and Sonoran deserts,JOURNAL OF BIOGEOGRAPHY,37,2015
MGcV: the microbial genomic context viewer for comparative genome analysis,BMC GENOMICS,50,2013
"Genome-wide identification, characterization, and expression analysis of the sweet potato (Ipomoea batatas [L.] Lam.) ARF, Aux/IAA, GH3, and SAUR gene families",BMC PLANT BIOLOGY,2,2023
Temporal dynamics of total and active root-associated diazotrophic communities in field-grown rice,FRONTIERS IN MICROBIOLOGY,2,2022
Evolution and Expression Patterns of TCP Genes in Asparagales,FRONTIERS IN PLANT SCIENCE,23,2017
"Phylogeography and genetic structure of a Tertiary relict tree species, Tapiscia sinensis (Tapisciaceae): implications for conservation",ANNALS OF BOTANY,20,2015
Genetic data from the red alga Palmaria palmata reveal a mid-Pleistocene deep genetic split in the North Atlantic,JOURNAL OF BIOGEOGRAPHY,17,2015
"Evolution of the insect terminal patterning system-Insights from the milkweed bug, Oncopeltus fasciatus",DEVELOPMENTAL BIOLOGY,24,2013
Identification and Characterization of the AREB/ABF Gene Family in Three Orchid Species and Functional Analysis of DcaABI5 in Arabidopsis,PLANTS-BASEL,1,2024
Microbiological Survey of 47 Permanent Makeup Inks Available in the United States,MICROORGANISMS,3,2022
"Ecological Insights Into Community Interactions, Assembly Processes and Function in the Denitrifying Phosphorus Removal Activated Sludge Driven by Phosphorus Sources",FRONTIERS IN MICROBIOLOGY,5,2021
DNA barcoding and coalescent-based delimitation of endosymbiotic clevelandellid ciliates (Ciliophora: Clevelandellida): a shift to molecular taxonomy in the inventory of ciliate diversity in panesthiine cockroaches,ZOOLOGICAL JOURNAL OF THE LINNEAN SOCIETY,8,2022
Unique bacterial communities and potential function along the vertical gradient in the deepest marine blue hole,ENVIRONMENTAL MICROBIOLOGY REPORTS,8,2021
The CC and CXC chemokine receptors in turbot (Scophthalmus maximus L.) and their response to Aeromonas salmonicida infection,DEVELOPMENTAL AND COMPARATIVE IMMUNOLOGY,9,2021
Haplotype and network analysis of island flying fox (Pteropus hypomelanus) using D-loop region of mitochondrial DNA to confirm subspecies designation,MAMMAL RESEARCH,4,2020
Embryonic expression of priapulid Wnt genes,DEVELOPMENT GENES AND EVOLUTION,10,2019
The permanent inhabitant of the oak trees: phylogeography and genetic structure of the Persian squirrel (Sciurus anomalus),BIOLOGICAL JOURNAL OF THE LINNEAN SOCIETY,20,2019
Demystification of animal symmetry: symmetry is a response to mechanical forces,BIOLOGY DIRECT,7,2017
Global Metabolic Responses to Salt Stress in Fifteen Species,PLOS ONE,49,2016
Genetic variability of ten Chinese indigenous goats using MHC-linked microsatellite markers,VETERINARY IMMUNOLOGY AND IMMUNOPATHOLOGY,7,2015
Statistical universals reveal the structures and functions of human music,PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA,299,2015
Incorporating evolutionary history into conservation planning in biodiversity hotspots,PHILOSOPHICAL TRANSACTIONS OF THE ROYAL SOCIETY B-BIOLOGICAL SCIENCES,51,2015
Arsenic and cadmium are inhibitors of cyanobacterial dinitrogenase reductase (nifH1) gene,FUNCTIONAL & INTEGRATIVE GENOMICS,12,2014
Worldwide Spread of Dengue Virus Type 1,PLOS ONE,73,2013
"Responses of rhizosphere bacterial communities, their functions and their network interactions to Cd stress under phytostabilization by Miscanthus spp.",ENVIRONMENTAL POLLUTION,34,2021
Global Organization and Proposed Megataxonomy of the Virus World,MICROBIOLOGY AND MOLECULAR BIOLOGY REVIEWS,340,2020
Metagenomic analysis reveals the microbiome and resistome in migratory birds,MICROBIOME,116,2020
Identification and expression profile analysis of the protein kinase gene superfamily in maize development,MOLECULAR BREEDING,34,2014
Exogenous priming of chitosan induces resistance in Chinese prickly ash against stem canker caused by Fusarium zanthoxyli,INTERNATIONAL JOURNAL OF BIOLOGICAL MACROMOLECULES,0,2024
"An integrative re-evaluation of Typhlatya shrimp within the karst aquifer of the Yucatan Peninsula, Mexico",SCIENTIFIC REPORTS,5,2022
A framework for studying behavioral evolution by reconstructing ancestral repertoires,ELIFE,9,2021
"A tomato receptor-like cytoplasmic kinase, SIZRK1, acts as a negative regulator in wound-induced jasmonic acid accumulation and insect resistance",JOURNAL OF EXPERIMENTAL BOTANY,8,2021
Phylogenetic analysis of Myanmar indigenous chickens using mitochondrial D-loop sequence reveals their characteristics as a genetic resource,ANIMAL SCIENCE JOURNAL,2,2021
Ecological fitting is the forerunner to diversification in a plant virus with broad host range,JOURNAL OF EVOLUTIONARY BIOLOGY,11,2021
Genome-Wide Analysis Reveals Stress and Hormone Responsive Patterns of JAZ Family Genes in Camellia Sinensis,INTERNATIONAL JOURNAL OF MOLECULAR SCIENCES,25,2020
Taxonomic and systematic implications of the revision of the phylogenetic relations in the genus Ectinogonia Spinola 1837 (Coleoptera: Buprestidae) of Central Chile,ZOOTAXA,3,2019
"An integrative approach to elucidate the taxonomic status of five species of Phymaturus Gravenhorst, 1837 (Squamata: Liolaemidae) from northwestern Patagonia, Argentina",ZOOLOGICAL JOURNAL OF THE LINNEAN SOCIETY,1,2019
Transcriptional Profiles of SmWRKY Family Genes and Their Putative Roles in the Biosynthesis of Tanshinone and Phenolic Acids in Salvia miltiorrhiza,INTERNATIONAL JOURNAL OF MOLECULAR SCIENCES,41,2018
"Phylogeography and population genetic structure of an exotic invasive brine shrimp, Artemia Leach, 1819 (Crustacea : Anostraca), in Australia",AUSTRALIAN JOURNAL OF ZOOLOGY,14,2018
Membrane Trafficking Modulation during Entamoeba Encystation,SCIENTIFIC REPORTS,13,2017
"Ultrastructure of Selenidium pendula, the Type Species of Archigregarines, and Phylogenetic Relations to Other Marine Apicomplexa",PROTIST,29,2016
"Pomphorhynchus laevis (Acanthocephala) from the Sava River basin: New insights into strain formation, mtDNA-like sequences and dynamics of infection",PARASITOLOGY INTERNATIONAL,18,2015
Genome-wide analysis of SnRK gene family in Brachypodium distachyon and functional characterization of BdSnRK2.9,PLANT SCIENCE,63,2015
Evolution and function of CAG/polyglutamine repeats in protein-protein interaction networks,NUCLEIC ACIDS RESEARCH,176,2012
Simple Shared Motifs (SSM) in conserved region of promoters: a new approach to identify co-regulation patterns,BMC BIOINFORMATICS,2,2011
"Recombination in Glomus intraradices, a supposed ancient asexual arbuscular mycorrhizal fungus",BMC EVOLUTIONARY BIOLOGY,81,2009
Scaling of inhibitory interneurons in areas V1 and V2 of anthropoid primates as revealed by calcium-binding protein immunohistochemistry,BRAIN BEHAVIOR AND EVOLUTION,55,2007
"Cytochrome b phylogeny of North American hares and jackrabbits (Lepus, Lagomorpha) and the effects of saturation in outgroup taxa",MOLECULAR PHYLOGENETICS AND EVOLUTION,80,1999
The Effects of Helicobacter pylori Infection on Gastric Microbiota in Children With Duodenal Ulcer,FRONTIERS IN MICROBIOLOGY,3,2022
RNA-Sequencing Reveals Biological Networks during Table Grapevine ('Fujiminori') Fruit Development,PLOS ONE,29,2017
Molecular population genetics and phylogeographic studies of Ligia exotica and Ligia cinerascens in East Asia,FRONTIERS IN MARINE SCIENCE,0,2023
Systematic Investigation of TCP Gene Family: Genome-Wide Identification and Light-Regulated Gene Expression Analysis in Pepino (Solanum Muricatum),CELLS,4,2023
Peer-mediated HIV assisted partner services to identify and link to care HIV-positive and HCV-positive people who inject drugs: a cohort study protocol,BMJ OPEN,11,2021
"The genomic structure of the highly-conserved dmrt1 gene in Solea senegalensis (Kaup, 1868) shows an unexpected intragenic duplication",PLOS ONE,5,2020
Pseudomonas-Specific NGS Assay Provides Insight Into Abundance and Dynamics of Pseudomonas Species Including P. aeruginosa in a Cooling Tower,FRONTIERS IN MICROBIOLOGY,16,2018
Mitochondrial DNA markers reveal high genetic diversity and strong genetic differentiation in populations of Dendrolimus kikuchii Matsumura (Lepidoptera: Lasiocampidae),PLOS ONE,22,2017
THE HISTORY OF BASAL GANGLIA - THE SLOW DEVELOPMENT OF A MAJOR CEREBRAL SYSTEM,REVUE NEUROLOGIQUE,20,1994
Comprehensive analysis of AP2/ERF gene members in Acer truncatum B. and the positive regulator role of AtruDREB28 in drought tolerance,INDUSTRIAL CROPS AND PRODUCTS,4,2023
"Assessing synergistic effects of crop rotation pattern, tillage practice, and rhizosphere effect on soil bacterial community structure and assembly in China's Loess Plateau farmlands",APPLIED SOIL ECOLOGY,10,2022
Caste-based differential transcriptional expression of hexamerins in response to a juvenile hormone analog in the red imported fire ant (Solenopsis invicta),PLOS ONE,17,2019
"EXPLORING AND COMPARING THE STRUCTURE OF SEXUAL NETWORKS AFFECTED BY NEISSERIA GONORRHOEAE USING PHYLOGENETIC AND SEXUAL PARTNER DATA: INDIANAPOLIS, INDIANA, AND NEW YORK CITY, NEW YORK, 2017-2018",SEXUALLY TRANSMITTED DISEASES,0,2020
Exploring the role of plant lysin motif receptor-like kinases in regulating plant-microbe interactions in the bioenergy crop Populus,COMPUTATIONAL AND STRUCTURAL BIOTECHNOLOGY JOURNAL,2,2023
Detailed Molecular Surveillance of the HIV-1 Outbreak Among People who Inject Drugs (PWID) in Athens During a Period of Four Years,CURRENT HIV RESEARCH,14,2017
"Unveiling new perspective of phylogeography, genetic diversity, and population dynamics of Southeast Asian and Pacific chickens",SCIENTIFIC REPORTS,4,2022
Maternal origin and genetic diversity of Algerian domestic chicken (Gallus gallus domesticus) from North-Western Africa based on mitochondrial DNA analysis,ANIMAL BIOTECHNOLOGY,9,2022
Analysis of Genetic Variation Among Cowpea Aphid (Hemiptera: Aphididae) Populations Evidenced from Mitochondrial and Nuclear DNA Sequences,ANNALS OF THE ENTOMOLOGICAL SOCIETY OF AMERICA,1,2020
"Comparative phylogeography, morphological boundaries and climate envelopes of two sympatric widespread Bromeliaceae from the southern Andes",BOTANICAL JOURNAL OF THE LINNEAN SOCIETY,4,2020
Species delimitation and genetic structure of two endemic Magnolia species (section Magnolia; Magnoliaceae) in Mexico,GENETICA,13,2019
COI gene sequence analysis for testing cyclical mating in securing genetic diversity of Macrobrachium rosenbergii,BIOCHEMICAL SYSTEMATICS AND ECOLOGY,6,2015
An Algorithm for Constructing Principal Geodesics in Phylogenetic Treespace,IEEE-ACM TRANSACTIONS ON COMPUTATIONAL BIOLOGY AND BIOINFORMATICS,16,2014
"Mitochondrial phylogeography of the killifish Aphanius fasciatus (Teleostei, Cyprinodontidae) reveals highly divergent Mediterranean populations",MARINE BIOLOGY,40,2013
Evolution of filamentous plant pathogens: Gene exchange across eukaryotic kingdoms,CURRENT BIOLOGY,180,2006
Genome-wide identification of the MATE gene family and functional characterization of PbrMATE9 related to anthocyanin in pear,HORTICULTURAL PLANT JOURNAL,2,2023
Effect of sludge retention time on microbial succession and assembly in thermal hydrolysis pretreated sludge digesters: Deterministic versus stochastic processes,WATER RESEARCH,33,2022
BA9 lineage of respiratory syncytial virus from across the globe and its evolutionary dynamics,PLOS ONE,31,2018
Postglacial dispersal patterns and mitochondrial genetic structure of the Pyrenean desman (Galemys pyrenaicus) in the northwestern region of the Iberian Peninsula,ECOLOGY AND EVOLUTION,8,2017
